TamanoMatriz;Procesos;Tiempo
17700;58;1.991171
19700;38;2.577601
17100;60;1.856971
19900;46;2.494027
16300;64;1.777895
18300;52;2.112888
20100;40;2.548640
19900;48;2.493476
17100;62;1.860525
18300;54;2.111947
17900;56;2.031715
19300;36;2.412360
19900;50;2.491871
16500;64;1.836568
20100;44;2.542757
17900;58;2.040431
17300;60;1.892219
18500;52;2.158651
20100;46;2.540614
17300;62;1.903816
18500;54;2.160229
20100;48;2.542046
18100;56;2.072325
19900;38;2.577382
17500;60;1.944074
18100;58;2.080309
20100;50;2.539560
16700;64;1.843021
18700;52;2.202345
17500;62;1.948368
19500;36;2.449201
18700;54;2.216804
18300;56;2.127008
16900;64;1.878877
17700;60;1.991905
18300;58;2.125410
18900;52;2.251237
17700;62;1.993732
18900;54;2.257177
18500;56;2.173320
20100;38;2.623639
17100;64;1.927565
17900;60;2.030117
19700;36;2.474323
18500;58;2.181489
19100;52;2.299579
17900;62;2.035463
17300;64;2.035215
19100;54;2.308002
18700;56;2.218894
18100;60;2.076505
19900;36;2.516912
18700;58;2.226737
19300;52;2.346417
18100;62;2.085138
19300;54;2.357297
18900;56;2.261635
17500;64;2.025335
18300;60;2.125978
20100;36;2.561692
18900;58;2.267520
19500;52;2.401212
18300;62;2.132237
17700;64;2.058142
19500;54;2.398450
19100;56;2.306998
18500;60;2.165355
19100;58;2.308991
19700;52;2.445088
18500;62;2.183236
19300;56;2.358134
19700;54;2.447956
17900;64;2.138765
18700;60;2.213744
19300;58;2.362858
19900;52;2.495398
18700;62;2.223821
18900;60;2.263833
19500;56;2.400898
19900;54;2.502163
18100;64;2.161156
19500;58;2.406336
20100;52;2.560898
18900;62;2.270497
19100;60;2.309604
19700;56;2.458429
20100;54;2.542199
19700;58;2.459942
19100;62;2.318881
18300;64;2.196551
19300;60;2.351273
19900;56;2.507123
19900;58;2.503631
19300;62;2.367698
18500;64;2.248750
19500;60;2.398949
20100;56;2.553447
20100;58;2.560214
19500;62;2.403132
19700;60;2.459003
18700;64;2.290870
19700;62;2.469079
19900;60;2.498832
18900;64;2.343405
19900;62;2.516777
20100;60;2.553171
19100;64;2.370100
20100;62;2.561022
19300;64;2.421651
19500;64;2.452504
19700;64;2.523752
19900;64;2.559830
20100;64;2.602024
100;2;0.030475
100;4;0.034634
300;4;0.028076
300;2;0.032561
500;2;0.035365
500;4;0.059520
700;2;0.037052
700;4;0.060104
900;2;0.039416
900;4;0.061466
1100;2;0.042117
1100;4;0.062071
1300;2;0.045126
1300;4;0.067076
1500;2;0.050718
1500;4;0.071216
1700;2;0.056909
1700;4;0.073990
1900;2;0.062329
1900;4;0.081338
2100;2;0.070880
2100;4;0.084775
2300;2;0.078300
2300;4;0.091956
2500;2;0.086987
2500;4;0.098329
2700;2;0.097096
2700;4;0.109881
2900;2;0.117181
2900;4;0.112782
3100;2;0.116698
3100;4;0.121803
3300;2;0.128181
3300;4;0.130979
3500;2;0.140486
3500;4;0.140579
3700;2;0.154011
3700;4;0.151995
3900;2;0.167828
3900;4;0.162166
4100;2;0.183156
4100;4;0.174165
4300;2;0.197162
4300;4;0.189692
4500;2;0.213589
4500;4;0.204731
4700;2;0.238009
4700;4;0.224666
4900;2;0.256762
4900;4;0.239596
5100;2;0.276465
5100;4;0.255718
5300;2;0.295036
5300;4;0.269599
5500;2;0.314897
100;6;0.035004
100;12;0.020125
100;14;0.033740
5500;4;0.287192
100;16;0.046578
100;20;0.031647
100;18;0.039851
100;34;0.026386
100;44;0.020422
100;26;0.073319
100;24;0.019435
100;22;0.047330
100;28;0.025154
100;30;0.046969
300;8;0.026568
300;6;0.037980
100;38;0.110063
100;36;0.022960
100;40;0.025584
100;42;0.169261
300;16;0.034985
300;12;0.039983
300;14;0.032373
300;26;0.044993
300;18;0.029956
300;20;0.039808
300;34;0.025566
300;22;0.028346
300;24;0.033781
5700;2;0.336271
500;8;0.055495
500;6;0.062487
500;16;0.039432
500;12;0.033164
500;14;0.034372
500;26;0.057769
500;20;0.048606
500;34;0.033760
500;18;0.050049
500;24;0.039114
500;22;0.040683
300;44;0.027439
300;28;0.033110
300;30;0.042050
300;42;0.221185
300;38;0.116520
300;40;0.031781
300;36;0.033233
700;8;0.057162
700;6;0.069906
700;16;0.041017
700;14;0.058388
700;12;0.058710
700;26;0.052633
700;20;0.054082
700;18;0.036117
700;34;0.034972
700;22;0.046262
700;24;0.037956
500;44;0.033725
500;28;0.058741
500;30;0.060174
900;8;0.059235
900;6;0.065946
900;16;0.068834
900;12;0.061154
900;14;0.061212
900;26;0.053418
900;18;0.058447
900;20;0.086778
900;34;0.039118
700;28;0.047606
5700;4;0.304403
900;24;0.066739
900;22;0.068983
500;36;0.033481
500;42;0.146305
500;40;0.031857
500;38;0.177454
1100;8;0.061979
1100;6;0.074429
1100;16;0.075964
1100;12;0.063541
1100;14;0.059448
1100;26;0.066190
1100;18;0.074585
1100;20;0.061581
1100;34;0.066589
700;44;0.037652
700;30;0.048967
900;28;0.046559
1100;24;0.095155
1100;22;0.075340
5900;2;0.360188
1300;8;0.064915
1300;6;0.075337
1300;16;0.075491
1300;12;0.066473
1300;14;0.066289
1300;26;0.078755
1300;18;0.062899
1300;20;0.068319
1300;34;0.070400
900;44;0.038183
1300;24;0.062824
700;42;0.166914
1300;22;0.064169
900;30;0.047388
1100;28;0.059520
700;38;0.101917
700;40;0.035317
700;36;0.035178
1500;8;0.069426
1500;6;0.085202
1500;16;0.077417
1500;12;0.071017
1500;14;0.067488
1500;26;0.082079
1500;20;0.079769
1500;18;0.081915
1500;24;0.068289
1500;34;0.075831
1700;8;0.071335
1700;6;0.090310
1700;12;0.075231
1700;16;0.082051
1700;14;0.072875
1700;26;0.092827
1100;44;0.040199
1700;20;0.080407
1700;18;0.080408
1100;30;0.074870
1700;34;0.079624
1500;22;0.086402
1300;28;0.072392
1700;24;0.075305
900;42;0.151378
5900;4;0.322416
900;38;0.098508
900;36;0.059103
900;40;0.036274
1900;8;0.076464
1900;6;0.093306
1900;16;0.087449
1900;14;0.082672
1900;12;0.083161
1900;26;0.091294
1900;20;0.073326
1900;18;0.079840
1300;44;0.068757
2100;8;0.080877
2100;6;0.100986
2100;12;0.084698
2100;16;0.091185
2100;14;0.082472
1900;34;0.085789
1700;22;0.087205
1100;42;0.148721
1900;24;0.079174
1300;30;0.081730
1100;38;0.113408
1100;40;0.037626
1100;36;0.066815
1500;28;0.078046
6100;2;0.380959
2100;26;0.094971
2300;8;0.110456
2300;6;0.111776
2300;16;0.089794
2300;12;0.091374
2300;14;0.088824
1500;44;0.072992
2100;18;0.092528
2100;20;0.097510
2500;8;0.090889
2500;6;0.114533
2300;26;0.079695
2500;16;0.099178
2500;12;0.094238
2100;34;0.091123
2500;14;0.090510
1900;22;0.086883
1300;42;0.148148
1300;38;0.119958
2100;24;0.082187
1300;36;0.070293
1300;40;0.070316
1500;30;0.084570
1700;44;0.076708
1700;28;0.096814
2300;20;0.084733
2300;18;0.078361
2700;8;0.096949
2700;6;0.159710
2700;12;0.100700
2100;22;0.097545
2700;16;0.106026
6100;4;0.341821
1500;42;0.329468
2500;26;0.099663
2700;14;0.099348
1500;38;0.123721
2300;34;0.098967
2300;24;0.089042
1700;30;0.093594
1500;40;0.074313
1500;36;0.076160
2500;18;0.099127
2500;20;0.084677
1900;28;0.096686
1900;44;0.078706
2900;8;0.104089
2900;6;0.129044
1700;42;0.164302
2900;12;0.104543
2300;22;0.102242
1700;38;0.219548
2900;14;0.102423
2900;16;0.111733
2700;26;0.086198
2500;24;0.095659
2500;34;0.106407
1700;36;0.080844
3100;8;0.108574
2100;28;0.107165
1700;40;0.093884
2700;20;0.111062
2700;18;0.106323
6300;2;0.406076
1900;42;0.169787
3100;6;0.137393
2100;44;0.084258
2500;22;0.112298
3100;12;0.114001
1900;38;0.223692
3100;14;0.112290
3100;16;0.118988
2900;26;0.107648
2100;30;0.106847
2700;24;0.101956
2700;34;0.114772
1900;36;0.085908
3300;8;0.116452
2300;28;0.109649
2900;20;0.102834
2900;18;0.105401
1900;40;0.110053
3300;6;0.144321
2100;42;0.165134
2700;22;0.107755
3300;12;0.118443
2300;44;0.091314
2100;38;0.228598
3300;14;0.121340
6300;4;0.355724
3300;16;0.126991
2300;30;0.104075
2900;24;0.101632
3100;26;0.115018
2100;36;0.099177
3500;8;0.124470
2900;34;0.122828
2500;28;0.111514
3100;20;0.118042
3100;18;0.102001
2900;22;0.117584
3500;6;0.159785
2100;40;0.085670
2300;38;0.134327
3500;12;0.127839
2300;42;0.224282
2500;44;0.097210
3500;14;0.122796
3500;16;0.131456
3100;24;0.110994
2500;30;0.108897
3300;26;0.102882
3700;8;0.132541
6500;2;0.409178
2300;36;0.095284
3100;34;0.132010
2700;28;0.115445
3100;22;0.122674
3700;6;0.171124
3300;20;0.108545
3300;18;0.120675
3700;12;0.135481
2500;38;0.167078
2700;44;0.106253
2300;40;0.092356
2500;42;0.230135
3700;14;0.128637
3300;24;0.114948
3700;16;0.138546
2700;30;0.118846
3900;8;0.140826
3500;26;0.110608
2500;36;0.102114
3300;34;0.133456
2900;28;0.133304
3300;22;0.135904
6500;4;0.351664
3500;20;0.111939
2700;38;0.167046
3900;6;0.184902
3900;12;0.144517
3500;18;0.122850
2900;44;0.114718
3900;14;0.137959
2500;40;0.098039
2900;30;0.125425
3500;24;0.121991
2700;42;0.220379
4100;8;0.150725
3900;16;0.146671
3700;26;0.123942
3500;22;0.151161
3100;28;0.138835
3500;34;0.142064
3700;20;0.117992
3700;18;0.126711
4100;6;0.195819
4100;12;0.153579
6700;2;0.433653
2700;36;0.109255
2900;38;0.176425
3100;44;0.122094
4100;14;0.147312
3700;24;0.141304
3100;30;0.141251
4300;8;0.186671
4100;16;0.157551
3900;26;0.132520
2900;42;0.230445
2700;40;0.104379
3700;22;0.157466
3700;34;0.151565
3900;20;0.124000
4300;12;0.163919
4300;6;0.206026
3300;28;0.158024
3900;18;0.136485
6700;4;0.375180
2900;36;0.117720
3300;44;0.131504
4300;14;0.157433
3100;38;0.183231
3300;30;0.138775
4500;8;0.171448
3900;24;0.142368
4300;16;0.169215
3100;42;0.240183
4100;26;0.137220
3900;22;0.161951
2900;40;0.113642
4100;20;0.146237
3900;34;0.159666
4100;18;0.140902
4500;12;0.172935
4500;6;0.212574
3500;28;0.170628
6900;2;0.456155
3500;44;0.139796
3100;36;0.128269
4500;14;0.166784
3300;38;0.192635
3500;30;0.145786
4700;8;0.181984
4100;24;0.153109
4500;16;0.180497
3300;42;0.260499
4100;22;0.184780
4300;26;0.153934
3100;40;0.126903
4300;20;0.152578
4300;18;0.148942
4100;34;0.167310
4700;12;0.185442
4700;6;0.236184
6900;4;0.395505
3700;44;0.147994
3700;28;0.190367
4700;14;0.178231
3300;36;0.135033
3700;30;0.147530
4900;8;0.194448
3500;38;0.204495
3500;42;0.264707
4300;24;0.163042
4700;16;0.192974
4300;22;0.181886
3300;40;0.128056
4500;26;0.159379
4500;20;0.167325
4500;18;0.156973
4300;34;0.177627
4900;12;0.197559
7100;2;0.484023
4900;6;0.250980
3900;44;0.155874
4900;14;0.187561
3500;36;0.143774
3700;42;0.325308
3900;28;0.132521
5100;8;0.205991
3900;30;0.158649
3700;38;0.218844
4900;16;0.208995
4500;22;0.212451
4500;24;0.170409
7100;4;0.422618
4700;26;0.168708
5100;6;0.268937
4500;34;0.187103
3500;40;0.149916
5100;12;0.208208
4700;20;0.171879
4700;18;0.169199
3900;42;0.270358
4100;44;0.166388
5100;14;0.200134
3700;36;0.151636
7300;2;0.512741
5300;8;0.219106
4700;22;0.205203
5100;16;0.219694
3900;38;0.220343
4700;24;0.184561
3700;40;0.144797
4100;28;0.216913
5300;6;0.285673
4900;26;0.178801
5300;12;0.224183
4700;34;0.198257
4900;18;0.196799
4900;20;0.184694
4100;30;0.172630
100;46;0.103773
100;32;0.020896
100;54;0.141079
100;10;0.031452
100;52;0.036746
100;48;0.030955
100;50;0.030594
100;56;0.022690
100;58;0.030794
300;10;0.039300
7300;4;0.441454
4100;42;0.292425
4300;44;0.171743
300;46;0.120549
300;54;0.175315
300;32;0.027472
5300;14;0.211615
3900;36;0.161151
500;46;0.115381
500;32;0.032075
500;54;0.162019
5500;8;0.232617
4900;24;0.208122
4900;22;0.234100
500;10;0.034575
300;52;0.033805
5300;16;0.234925
300;48;0.030356
300;50;0.031414
4100;38;0.221198
300;56;0.026666
300;58;0.063836
700;10;0.065140
700;32;0.032829
700;46;0.126436
700;54;0.161893
4900;34;0.208532
5100;20;0.197885
5100;26;0.190300
5500;12;0.234831
5100;18;0.191408
3900;40;0.153887
5500;6;0.322778
900;10;0.061181
900;46;0.140915
900;32;0.035058
900;54;0.168958
500;52;0.031936
500;50;0.035023
500;48;0.031735
4300;30;0.178927
500;56;0.032480
500;58;0.048268
4300;28;0.218605
1100;10;0.061708
7500;2;0.533915
1100;32;0.060765
4500;44;0.183526
4300;42;0.400946
1100;54;0.186578
1100;46;0.154518
5500;14;0.222358
1300;10;0.063565
1300;32;0.063368
700;52;0.033189
700;50;0.041146
700;48;0.031936
5700;8;0.246963
1300;54;0.186598
1300;46;0.167902
700;56;0.031745
700;58;0.079158
5500;16;0.249913
5100;22;0.245269
5100;24;0.212060
1500;10;0.066843
4100;36;0.167456
1500;32;0.067669
5300;20;0.212949
5300;18;0.211492
4300;38;0.233281
5700;12;0.248063
5100;34;0.218893
5300;26;0.205213
7500;4;0.463039
1700;10;0.070696
1700;32;0.071637
900;52;0.035764
900;48;0.035242
900;50;0.034724
900;56;0.035862
5700;6;0.319713
1500;46;0.180605
1500;54;0.223213
900;58;0.068033
4100;40;0.163754
1900;10;0.074733
4700;44;0.189250
1900;32;0.075538
5700;14;0.236504
4500;30;0.186024
4500;42;0.312943
4500;28;0.247390
1100;52;0.038157
2100;10;0.110062
1100;48;0.036015
1100;50;0.037869
1700;54;0.234199
1100;58;0.055280
1100;56;0.037143
1700;46;0.177066
5900;8;0.259487
2300;10;0.083960
2100;32;0.080646
5700;16;0.270846
5300;22;0.250422
4300;36;0.175540
7700;2;0.561970
5300;24;0.228848
1300;52;0.065469
1300;48;0.064092
1300;50;0.073510
1300;56;0.038065
1900;54;0.244406
5500;26;0.216434
5500;18;0.227974
5500;20;0.220657
5900;12;0.262007
5300;34;0.231638
1900;46;0.188328
1300;58;0.078126
4500;38;0.254165
2500;10;0.088625
2300;32;0.085576
5900;6;0.326400
1500;52;0.069196
1500;48;0.067868
4300;40;0.174248
1500;50;0.074194
2100;54;0.237203
1500;56;0.067625
4900;44;0.198658
2100;46;0.186205
5900;14;0.249096
1500;58;0.080930
2500;32;0.091204
7700;4;0.485869
1700;52;0.073019
2700;10;0.096235
4700;42;0.328027
1700;48;0.072363
1700;50;0.073154
2300;54;0.273344
4700;28;0.264871
6100;8;0.273808
1700;56;0.072209
4700;30;0.197555
5500;22;0.304719
2700;32;0.098750
2300;46;0.167257
1700;58;0.093235
1900;52;0.092321
5900;16;0.283834
1900;48;0.077192
4500;36;0.185708
5500;24;0.245258
5700;18;0.235481
2900;10;0.101955
2500;54;0.290603
5700;20;0.234883
1900;50;0.079518
5700;26;0.227740
6100;12;0.277086
5500;34;0.244746
1900;56;0.076922
6100;6;0.362562
2900;32;0.103342
4700;38;0.253369
2100;52;0.084026
2100;48;0.082835
2500;46;0.184587
5100;44;0.210672
2100;50;0.083838
1900;58;0.092436
2700;54;0.313061
4500;40;0.180716
7900;2;0.590805
2100;56;0.082120
6100;14;0.261858
3100;10;0.108163
3100;32;0.112311
2300;52;0.106557
6300;8;0.290859
2300;48;0.088530
4900;42;0.328765
2300;50;0.090347
4900;28;0.260608
5700;22;0.314241
2900;54;0.266211
2700;46;0.227163
2300;56;0.087206
4900;30;0.213865
2100;58;0.105646
3300;10;0.113972
5900;18;0.250017
6100;16;0.300683
5700;24;0.240396
5900;20;0.250794
4700;36;0.199301
5900;26;0.245798
3300;32;0.118639
6300;12;0.294294
5700;34;0.260066
7900;4;0.509338
2500;52;0.097849
2500;48;0.094882
2500;50;0.096718
6300;6;0.404275
3100;54;0.323248
2500;56;0.093276
5300;44;0.224253
2900;46;0.237745
2300;58;0.106349
6300;14;0.278168
3500;10;0.120465
3500;32;0.125084
2700;52;0.123579
2700;48;0.102118
4900;38;0.296035
4700;40;0.192434
2700;50;0.103114
6500;8;0.304421
3300;54;0.290858
2700;56;0.101030
5900;22;0.329288
5100;42;0.323600
8100;2;0.620446
5100;28;0.297967
6100;18;0.263223
3100;46;0.200831
5900;24;0.276213
2900;48;0.109032
2900;52;0.108198
3700;32;0.132843
2500;58;0.111116
6300;16;0.307853
6100;20;0.268892
5100;30;0.222124
2900;50;0.111255
6500;12;0.307790
6100;26;0.256912
5900;34;0.270157
3700;10;0.130638
4900;36;0.207544
3500;54;0.292805
2900;56;0.107218
6500;6;0.394545
5500;44;0.231907
3100;48;0.116696
3100;52;0.119625
3900;32;0.137102
6500;14;0.293149
8100;4;0.520932
3100;50;0.119308
2700;58;0.118808
3300;46;0.276593
4900;40;0.202845
3700;54;0.311224
3900;10;0.137501
6700;8;0.321108
3100;56;0.114923
5100;38;0.293218
6100;22;0.320337
6300;18;0.279765
3300;48;0.125484
3300;52;0.126588
6100;24;0.265828
6300;20;0.287905
4100;32;0.147284
6500;16;0.341375
3300;50;0.126502
6700;12;0.327437
6300;26;0.268037
5300;28;0.204916
6100;34;0.285904
5300;42;0.408054
2900;58;0.126874
5300;30;0.223494
3900;54;0.356509
3500;46;0.254261
3300;56;0.122492
6700;6;0.405718
5700;44;0.248445
4100;10;0.148142
8300;2;0.654216
3500;48;0.133679
3500;52;0.146482
6700;14;0.310736
5100;36;0.220602
4300;32;0.156122
3500;50;0.135672
6900;8;0.339493
4100;54;0.347413
3500;56;0.131265
3100;58;0.154840
5100;40;0.212802
6300;22;0.277835
5300;38;0.296894
6500;18;0.288720
3700;46;0.302729
8300;4;0.544158
3700;48;0.141993
4300;10;0.155650
6300;24;0.276010
6500;20;0.293519
6700;16;0.338871
3700;52;0.142720
6900;12;0.341100
6500;26;0.286392
6300;34;0.301482
4500;32;0.167932
3700;50;0.143300
5500;28;0.336595
6900;6;0.443936
5900;44;0.258714
5500;30;0.250306
5500;42;0.384848
4300;54;0.388466
3700;56;0.139615
3900;48;0.150338
3300;58;0.196362
6900;14;0.327397
4500;10;0.168109
3900;46;0.333352
8500;2;0.681995
5300;36;0.229821
3900;52;0.146670
7100;8;0.355654
4700;32;0.176301
6500;22;0.397136
3900;50;0.150959
6700;18;0.306502
4500;54;0.349660
6500;24;0.326864
5300;40;0.222288
6700;20;0.307357
5500;38;0.312154
3900;56;0.147942
4100;48;0.160133
6900;16;0.354418
7100;12;0.358400
6700;26;0.306181
6500;34;0.315405
8500;4;0.578873
7100;6;0.457666
3500;58;0.146613
5700;28;0.366465
4700;10;0.174098
6100;44;0.271887
4100;52;0.158673
4100;46;0.343423
4900;32;0.186373
5700;30;0.270089
4100;50;0.162892
4700;54;0.397025
5700;42;0.371517
4100;56;0.181249
7100;14;0.346012
4300;48;0.171887
6700;22;0.418358
7300;8;0.374750
5500;36;0.244821
6900;18;0.322879
3700;58;0.155452
4300;52;0.169694
8700;2;0.714641
6700;24;0.338103
5100;32;0.195305
4900;10;0.188611
6900;20;0.324415
7300;12;0.376374
7100;16;0.394086
4300;50;0.171531
4300;46;0.289484
5700;38;0.336358
4900;54;0.409288
5500;40;0.233730
7300;6;0.483913
6900;26;0.317051
6700;34;0.331118
4500;48;0.176552
4300;56;0.170431
6300;44;0.282649
5900;28;0.373551
4500;52;0.194811
8700;4;0.606646
5900;30;0.281044
5900;42;0.402925
3900;58;0.165277
4500;50;0.179418
7300;14;0.366096
5300;32;0.210483
5100;10;0.195345
7500;8;0.395488
4500;46;0.321403
5100;54;0.357444
6900;22;0.457318
7100;18;0.344564
6900;24;0.357626
4500;56;0.177365
4700;48;0.186218
5700;36;0.258650
7100;20;0.348600
7500;12;0.396038
7300;16;0.420987
7100;26;0.342821
4700;52;0.191943
6900;34;0.349291
8900;2;0.748589
7500;6;0.504444
5700;40;0.246735
6500;44;0.296693
4700;50;0.188446
4100;58;0.171198
5900;38;0.442681
5500;32;0.222009
5300;10;0.212151
5300;54;0.407511
4700;56;0.183952
4900;48;0.198845
6100;28;0.387251
4700;46;0.326200
6100;30;0.298771
7500;14;0.384278
7700;8;0.414423
8900;4;0.628566
4900;52;0.209725
7300;18;0.365980
7100;24;0.384566
6100;42;0.429170
4900;50;0.200590
7100;22;0.469844
7300;20;0.365071
7700;12;0.413673
5700;32;0.229892
7500;16;0.437940
4300;58;0.206480
5100;48;0.206357
4900;56;0.198021
5500;54;0.460824
7300;26;0.357881
5500;10;0.224855
7100;34;0.365431
7700;6;0.573505
6700;44;0.316390
5900;36;0.269662
4900;46;0.389303
5900;40;0.260575
5100;52;0.209592
9100;2;0.765915
5100;50;0.207414
6100;38;0.350756
7700;14;0.403678
7900;8;0.434078
5900;32;0.250027
5300;48;0.218826
6300;28;0.420881
5100;56;0.209531
6300;30;0.310682
5700;54;0.514283
7500;18;0.381219
7300;22;0.496223
7300;24;0.395781
4500;58;0.197984
7500;20;0.386542
9100;4;0.654680
5700;10;0.241655
7900;12;0.434011
7700;16;0.461978
6300;42;0.409358
5300;52;0.216249
7500;26;0.376169
5300;50;0.218981
7300;34;0.383827
6900;44;0.329324
5100;46;0.429545
7900;6;0.566592
6100;32;0.263389
6100;36;0.425504
5500;48;0.227918
5300;56;0.219673
5900;54;0.431895
6100;40;0.272479
7900;14;0.423339
8100;8;0.455555
4700;58;0.201974
9300;2;0.804778
5500;52;0.228928
7700;18;0.403212
6300;38;0.390398
5500;50;0.229423
7500;22;0.519349
7700;20;0.403803
7500;24;0.427239
5900;10;0.320981
8100;12;0.449074
6500;30;0.323407
7900;16;0.481743
6500;28;0.435894
5300;46;0.358811
6300;32;0.276819
5700;48;0.241360
7700;26;0.397651
5500;56;0.230183
7100;44;0.343770
7500;34;0.401902
9300;4;0.675610
6100;54;0.490531
8100;6;0.552622
6500;42;0.443463
4900;58;0.227025
5700;52;0.253421
5700;50;0.239763
6300;40;0.286126
8100;14;0.441455
8300;8;0.477617
6300;36;0.298824
7900;18;0.419239
7700;22;0.541443
5700;56;0.244202
5900;48;0.253705
9500;2;0.850377
6100;10;0.304257
6500;32;0.292626
7900;20;0.421593
6500;38;0.376227
5500;46;0.419174
7700;24;0.447220
6300;54;0.534918
8300;12;0.472349
8100;16;0.519674
7300;44;0.359425
7900;26;0.420420
7700;34;0.421659
5100;58;0.235979
5900;50;0.256013
5900;52;0.264286
6700;30;0.349122
6700;28;0.477191
8300;6;0.593694
6700;42;0.442285
9500;4;0.693800
8300;14;0.464644
8500;8;0.498985
6100;48;0.265076
5900;56;0.258148
6300;10;0.297758
6700;32;0.312633
8100;18;0.444311
6500;54;0.508628
7900;22;0.580842
6500;40;0.300432
5700;46;0.479026
8100;20;0.446061
7900;24;0.471289
6500;36;0.314056
6100;50;0.267923
6100;52;0.270748
8500;12;0.491566
8300;16;0.530897
6700;38;0.392678
7500;44;0.377468
9700;2;0.875177
8100;26;0.436107
7900;34;0.441001
5300;58;0.242654
8500;6;0.598052
6100;56;0.274674
6300;48;0.280661
6900;32;0.329175
6900;30;0.364376
6900;42;0.513191
6500;10;0.340793
6700;54;0.570398
9700;4;0.734870
8500;14;0.486220
6900;28;0.491313
8700;8;0.520792
8300;18;0.469935
6300;50;0.282103
6300;52;0.280445
5900;46;0.520903
8100;22;0.594813
8300;20;0.459541
8100;24;0.484054
6700;40;0.315441
8700;12;0.514062
7700;44;0.393971
8500;16;0.565962
6700;36;0.329985
5500;58;0.245419
6300;56;0.284766
6500;48;0.294049
8300;26;0.456548
8100;34;0.460376
7100;32;0.345164
6900;38;0.436545
6900;54;0.666879
8700;6;0.628007
9900;2;0.915005
6700;10;0.338300
6500;50;0.295488
7100;30;0.381839
6500;52;0.292937
8700;14;0.505671
8900;8;0.543758
8500;18;0.484883
7100;42;0.465680
6100;46;0.473478
9900;4;0.764119
7100;28;0.534151
8300;22;0.632838
8500;20;0.487466
6500;56;0.298672
6700;48;0.311244
8300;24;0.516498
7300;32;0.363248
7100;54;0.609934
8900;12;0.536722
5700;58;0.274795
7900;44;0.414490
8700;16;0.587828
8500;26;0.471029
8300;34;0.479344
6700;50;0.312012
6700;52;0.312513
8900;6;0.704823
6900;36;0.343574
6900;40;0.341495
6900;10;0.352527
7100;38;0.445635
10100;2;0.948328
8900;14;0.529489
9100;8;0.565336
8700;18;0.506718
6300;46;0.457461
6900;48;0.327038
6700;56;0.316050
7300;30;0.406487
8500;22;0.660470
7500;32;0.383673
8700;20;0.506402
7300;42;0.497792
7300;54;0.668029
10100;4;0.793051
8500;24;0.537787
7300;28;0.548886
5900;58;0.276030
6900;50;0.329516
6900;52;0.331136
9100;12;0.558359
8100;44;0.436082
8900;16;0.614756
8700;26;0.500343
8500;34;0.505580
7100;10;0.376176
9100;6;0.709415
7100;40;0.347848
7100;36;0.362534
7100;48;0.339674
6900;56;0.332614
9100;14;0.553196
9300;8;0.591211
8900;18;0.559411
7300;38;0.462414
6500;46;0.433225
10300;2;0.988394
7500;54;0.668829
7700;32;0.400057
8700;22;0.680293
7100;50;0.344411
7500;30;0.429079
8900;20;0.524787
7100;52;0.344267
6100;58;0.302444
100;60;0.053491
8700;24;0.559730
7500;42;0.581669
9300;12;0.581895
10300;4;0.807233
8300;44;0.456008
9100;16;0.626910
300;60;0.037162
8900;26;0.524907
7300;10;0.397369
8700;34;0.525273
7500;28;0.580604
7300;48;0.358890
7100;56;0.348529
500;60;0.031559
9300;6;0.734968
7700;54;0.647867
9300;14;0.577537
7900;32;0.420470
9500;8;0.613894
700;60;0.033890
6700;46;0.647117
7300;36;0.378673
7300;50;0.359121
9100;18;0.551519
900;60;0.036166
7300;40;0.363805
7300;52;0.367883
8900;22;0.687882
7500;38;0.460927
9100;20;0.553117
10500;2;1.018591
1100;60;0.037609
7700;30;0.449054
6300;58;0.312624
1300;60;0.038553
9500;12;0.607694
8900;24;0.580926
7500;48;0.375117
7700;42;0.566365
8500;44;0.478803
7500;10;0.402104
9300;16;0.657784
1500;60;0.068215
7300;56;0.364208
9100;26;0.547566
10500;4;0.845069
8900;34;0.547182
1700;60;0.072674
8100;32;0.442100
7900;54;0.761976
9500;6;0.777045
7500;50;0.379843
7700;28;0.614264
9700;8;0.641631
9500;14;0.601587
1900;60;0.076536
7500;52;0.377988
9300;18;0.576022
6900;46;0.589361
2100;60;0.081916
9100;22;0.682316
9300;20;0.578313
7500;36;0.396338
7500;40;0.481663
7700;48;0.392223
2300;60;0.087889
10700;2;1.061118
7700;38;0.482461
6500;58;0.343668
9700;12;0.633281
7500;56;0.381013
7700;10;0.420955
8700;44;0.502185
9100;24;0.606599
2500;60;0.093224
9500;16;0.686140
7900;30;0.467048
9300;26;0.571982
8300;32;0.464334
7900;42;0.549623
8100;54;0.665008
7700;50;0.396641
9100;34;0.569539
2700;60;0.100060
10700;4;0.888096
9700;6;0.826584
7700;52;0.395925
9900;8;0.667290
9700;14;0.627389
2900;60;0.106632
9500;18;0.606211
7900;28;0.645837
7100;46;0.663720
7900;48;0.411085
9300;22;0.798723
9500;20;0.600780
3100;60;0.114887
7700;56;0.398214
9900;12;0.656296
6700;58;0.336232
8500;32;0.489486
8300;54;0.699268
3300;60;0.121584
8900;44;0.521066
7900;10;0.441532
7900;50;0.415202
7700;40;0.398214
7700;36;0.447417
9700;16;0.728555
9300;24;0.639011
7900;38;0.501195
9500;26;0.598292
7900;52;0.407124
8100;30;0.484310
9300;34;0.592793
9900;6;0.817281
3500;60;0.131266
8100;42;0.603810
9900;14;0.649201
10100;8;0.693598
8100;48;0.429726
